물품명,분류,원래이름,개수,단위,보유처,보유처종류,권역,시도,시군구,주소,대표전화,자료출처
보호장갑·장화,보호구,내화학장화,40,EA,㈜한화여수사업장,사업장,전라권역,전라남도,여수시,전라남도 여수시 신월로 411,061-640-1232,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장갑,100,,고흥군 환경정책과,지자체,전라권역,전라남도,고흥군,전라남도 고흥군 고흥읍 고흥군청로 1,061-830-5834,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,20,,고흥군 환경정책과,지자체,전라권역,전라남도,고흥군,전라남도 고흥군 고흥읍 고흥군청로 1,061-830-5834,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,5,,곡성군 환경과,지자체,전라권역,전라남도,곡성군,전라남도 곡성군 곡성읍 군청로 50,061-360-8531,01 지자체 보유 방재장비
보호장갑·장화,보호구,내산장갑,5,EA,광양항 컨테이너 부두 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 도이동 782,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,내화학장갑,5,EA,광양항 컨테이너 부두 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 도이동 782,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,면장갑,1,EA,광양항 컨테이너 부두 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 도이동 782,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,보호장갑,30,EA,구다우케미칼,사업장,전라권역,전라남도,여수시,전라남도 여수시 중흥동 751-1,061-690-7808,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,8,EA,구다우케미칼,사업장,전라권역,전라남도,여수시,전라남도 여수시 중흥동 751-1,061-690-7808,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장갑,3,,구례군 환경과,지자체,전라권역,전라남도,구례군,전라남도 구례군 구례읍 봉성로 1,061-780-2982,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,3,,구례군 환경과,지자체,전라권역,전라남도,구례군,전라남도 구례군 구례읍 봉성로 1,061-780-2982,01 지자체 보유 방재장비
보호장갑·장화,보호구,화학장갑,50,EA,금호미쓰이화학㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 305,061-688-5090,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,90,A,금호석유화학㈜ 여수정밀화학공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 227,061-688-3943,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,46,EA,금호석유화학㈜ 여수정밀화학공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 227,061-688-3943,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,6,EA,금호석유화학㈜ 제1열병합발전소,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 46-51,061-688-3943,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,4,EA,금호석유화학㈜ 제1열병합발전소,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 46-51,061-688-3943,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,11,EA,금호석유화학㈜ 제2열병합발전소,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 233-84,061-688-3943,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,8,EA,금호석유화학㈜ 제2열병합발전소,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 233-84,061-688-3943,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,화학장화,14,EA,닛소남해아그로㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 1384,061-900-3531,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,화학장갑(알파텍),72,EA,닛소남해아그로㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 1384,061-900-3531,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장갑,10,,담양군 환경과,지자체,전라권역,전라남도,담양군,전라남도 담양군 담양읍 추성로 1371,061-380-3068,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,3,,담양군 환경과,지자체,전라권역,전라남도,담양군,전라남도 담양군 담양읍 추성로 1371,061-380-3068,01 지자체 보유 방재장비
보호장갑·장화,보호구,방열장갑,4,EA,대림산업㈜ LHDPE공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 438,061-688-7548,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장화,4,EA,대림산업㈜ LHDPE공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 438,061-688-7548,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,화학장갑,9,EA,대림산업㈜ LHDPE공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 438,061-688-7548,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장갑,5,EA,대림산업㈜ 여수C4공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 275,061-688-6821,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장화,5,EA,대림산업㈜ 여수C4공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 275,061-688-6821,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,화학장갑,20,EA,대림산업㈜ 여수C4공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 275,061-688-6821,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장갑,2,EA,대림산업㈜ 여수PB공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 276,061-688-6371,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장화,2,EA,대림산업㈜ 여수PB공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 276,061-688-6371,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,화학장갑,6,EA,대림산업㈜ 여수PB공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단중앙로 276,061-688-6371,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장갑,2,EA,대림산업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 220-10,061-688-6481,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장화,2,EA,대림산업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 220-10,061-688-6481,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,화학장갑,18,EA,대림산업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 220-10,061-688-6481,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,2,EA,롯데미쓰이화학㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 129,061-680-8411,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,2,EA,롯데미쓰이화학㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 129,061-680-8411,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장화,12,EA,롯데베르살리스 엘라스토머스㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 53,061-690-2522,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,안전장화,18,EA,롯데베르살리스 엘라스토머스㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 53,061-690-2522,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,24,EA,롯데엠시시㈜ 여수1공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 116-82,061-680-8050,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,6,EA,롯데엠시시㈜ 여수1공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 116-82,061-680-8050,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,72,EA,롯데엠시시㈜ 여수2공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 129,061-680-8453,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,14,EA,롯데엠시시㈜ 여수2공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 129,061-680-8453,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학보호장갑,120,EA,롯데첨단소재㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 334-27,061-689-1301,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내산장화,50,EA,롯데첨단소재㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 334-27,061-689-1301,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,6661,EA,롯데케미칼㈜ 여수1공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 53,061-688-2156,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,6661,EA,롯데케미칼㈜ 여수1공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 53,061-688-2156,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,69,EA,롯데케미칼㈜ 여수2공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 116-82,061-688-2156,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,69,EA,롯데케미칼㈜ 여수2공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 116-82,061-688-2156,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,5,EA,매일식품㈜,사업장,전라권역,전라남도,순천시,전라남도 순천시 서면산단1길 16,061-752-3331,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,3,EA,매일식품㈜,사업장,전라권역,전라남도,순천시,전라남도 순천시 서면산단1길 16,061-752-3331,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장화,50,,목포시 기후환경과,지자체,전라권역,전라남도,목포시,전라남도 목포시 수문로 32,061-270-3318,01 지자체 보유 방재장비
보호장갑·장화,보호구,내산장갑,5,EA,묘도 휴게소 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 묘도7길 110,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,내화학장갑,5,EA,묘도 휴게소 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 묘도7길 110,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,면장갑,1,EA,묘도 휴게소 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 묘도7길 110,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,장갑,19,,무안군 환경과,지자체,전라권역,전라남도,무안군,전라남도 무안읍 무안로 530,061-450-5569,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,19,,무안군 환경과,지자체,전라권역,전라남도,무안군,전라남도 무안읍 무안로 530,061-450-5569,01 지자체 보유 방재장비
보호장갑·장화,보호구,보호장화,10,EA,백광산업,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-0600,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,10,EA,백광산업,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-0600,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장화,17,,"보성군 12개 읍,면",지자체,전라권역,전라남도,보성군,-,,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,5,,보성군 기후환경과,지자체,전라권역,전라남도,보성군,전라남도 보성군 송재로 165,061-850-5354,01 지자체 보유 방재장비
보호장갑·장화,보호구,보호장갑,30,EA,비를라카본코리아㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 46-101,061-688-3331,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,10,EA,비를라카본코리아㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 46-101,061-688-3331,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내산장갑,5,EA,산곡-대포터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 신풍리 산106-1,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,내화학장갑,5,EA,산곡-대포터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 신풍리 산106-1,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,면장갑,1,EA,산곡-대포터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 신풍리 산106-1,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,보호장갑,140,EA,삼남석유화학㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 955,061-688-8283,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,47,EA,삼남석유화학㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 955,061-688-8283,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,12,12EA,수자원공사 여수권지사 별량수령장,사업장,전라권역,전라남도,순천시,전라남도 순천시,061-759-4212,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,8,8EA,수자원공사 여수권지사 별량수령장,사업장,전라권역,전라남도,순천시,전라남도 순천시,061-759-4212,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장갑,10,,신안군 세계유산과,지자체,전라권역,전라남도,신안군,전라남도 신안군 압해로 천사로 1004,061-240-8153,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,4,,신안군 세계유산과,지자체,전라권역,전라남도,신안군,전라남도 신안군 압해로 천사로 1004,061-240-8153,01 지자체 보유 방재장비
보호장갑·장화,보호구,내화학성 장갑,20,EA,아이씨케미칼,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 80,061-685-6717,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학성 장화,20,EA,아이씨케미칼,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 80,061-685-6717,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장갑,200,EA,엘지엠엠에이㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 58,061-805-3855,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장갑,74,,여수시 산단환경관리과,지자체,전라권역,전라남도,여수시,전라남도 여수시 삼동2길 13,061-659-2820,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,48,,여수시 산단환경관리과,지자체,전라권역,전라남도,여수시,전라남도 여수시 삼동2길 13,061-659-2820,01 지자체 보유 방재장비
보호장갑·장화,보호구,장갑,70,,여수시 산단환경관리과,지자체,전라권역,전라남도,여수시,여수시 삼동2길 13,061-659-2819,02 지자체 보유 방재장비(청·센터별)
보호장갑·장화,보호구,장화,45,,여수시 산단환경관리과,지자체,전라권역,전라남도,여수시,여수시 삼동2길 13,061-659-2819,02 지자체 보유 방재장비(청·센터별)
보호장갑·장화,보호구,장갑,4,,영광군 환경과,지자체,전라권역,전라남도,영광군,전남 영광군 영광읍 중앙로 203,061-350-4754,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,4,,영광군 환경과,지자체,전라권역,전라남도,영광군,전남 영광군 영광읍 중앙로 203,061-350-4754,01 지자체 보유 방재장비
보호장갑·장화,보호구,보호장갑,100,EA,오리온엔지니어드카본즈㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 진달래길 310-88,061-690-5143,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,30,EA,오리온엔지니어드카본즈㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 진달래길 310-88,061-690-5143,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내산장갑,5,EA,옥곡 톨게이트 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 옥곡면 강변로 434-37,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,내화학장갑,5,EA,옥곡 톨게이트 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 옥곡면 강변로 434-37,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,면장갑,1,EA,옥곡 톨게이트 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,광양시,전남 광양시 옥곡면 강변로 434-37,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,장갑,4,,완도군 환경수질관리과,지자체,전라권역,전라남도,완도군,전라남도 완도군 완도읍 농공단지7길 44,061-550-5506,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,4,,완도군 환경수질관리과,지자체,전라권역,전라남도,완도군,전라남도 완도군 완도읍 농공단지7길 44,061-550-5506,01 지자체 보유 방재장비
보호장갑·장화,보호구,장갑,2000,,장흥군 재난안전과,지자체,전라권역,전라남도,장흥군,전남 장흥군 장흥읍 잣두1길 43,061-860-6172,01 지자체 보유 방재장비
보호장갑·장화,보호구,장갑,200,,전라남도 기후대기과,지자체,전라권역,전라남도,순천시,전라남도 순천시 매안로 16,061-286-7942,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,6,,전라남도 기후대기과,지자체,전라권역,전라남도,순천시,전라남도 순천시 매안로 16,061-286-7942,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,3,,진도군 환경수질과,지자체,전라권역,전라남도,진도군,전라남도 진도군 진도읍 철마길 25,061-540-3723,01 지자체 보유 방재장비
보호장갑·장화,보호구,보호장갑,2,EA,케이씨환경서비스㈜ 여수사업부,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 30-36,061-805-9501,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,2,EA,케이씨환경서비스㈜ 여수사업부,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 30-36,061-805-9501,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장갑,42,SET,케이에스광학㈜,사업장,전라권역,전라남도,순천시,전라남도 순천시 율촌산단4로 26-108,061-727-9717,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,안전장화,20,SET,케이에스광학㈜,사업장,전라권역,전라남도,순천시,전라남도 순천시 율촌산단4로 26-108,061-727-9717,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내산장갑,100,PR,코니상사,판매업체,전라권역,전라남도,여수시,전남 여수시 웅남3길,061-684-3611,15 전남·광주 방제약품 판매업체 (2017년 기준)
보호장갑·장화,보호구,내산장화,10,PR,코니상사,판매업체,전라권역,전라남도,여수시,전남 여수시 웅남3길,061-684-3611,15 전남·광주 방제약품 판매업체 (2017년 기준)
보호장갑·장화,보호구,안전장화,20,PR,코니상사,판매업체,전라권역,전라남도,여수시,전남 여수시 웅남3길,061-684-3611,15 전남·광주 방제약품 판매업체 (2017년 기준)
보호장갑·장화,보호구,안전화,50,EA,코니상사,판매업체,전라권역,전라남도,여수시,전남 여수시 웅남3길,061-684-3611,15 전남·광주 방제약품 판매업체 (2017년 기준)
보호장갑·장화,보호구,보호장갑,43,EA,코오롱인더스트리㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 213,061-690-9842,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,21,EA,코오롱인더스트리㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 213,061-690-9842,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,22,EA,포스코에너지㈜,사업장,전라권역,전라남도,광양시,전라남도 광양시 제철로1800,061-790-8494,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,12,EA,포스코에너지㈜,사업장,전라권역,전라남도,광양시,전라남도 광양시 제철로1800,061-790-8494,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,20,EA,한국남동발전㈜ 여수발전본부,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 727,070-8898-5622,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,30,EA,한국남동발전㈜ 여수발전본부,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 727,070-8898-5622,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장갑,25,EA,한국남동발전㈜ 호남화력본부,사업장,전라권역,전라남도,여수시,"전라남도 여수시 여수산단로 1203, 1층",,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장화,21,EA,한국남동발전㈜ 호남화력본부,사업장,전라권역,전라남도,여수시,"전라남도 여수시 여수산단로 1203, 1층",,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,코팅장갑,20,EA,한국바스프㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-7061,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,NITRIL장갑,38,EA,한국바스프㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-7061,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,NEOPRENE장갑,24,EA,한국바스프㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-7061,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,68,EA,한국바스프㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-7061,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,안전장화,78,EA,한국바스프㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-7061,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,방열장갑,2,EA,한국바스프㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단2로 284,061-680-7061,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학보호장갑,5,EA,한국캐솔㈜,사업장,전라권역,전라남도,순천시,전라남도 순천시 양율길 286,061-741-1661,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,안전장화,5,EA,한국캐솔㈜,사업장,전라권역,전라남도,순천시,전라남도 순천시 양율길 286,061-741-1661,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,4,EA,한승케미칼㈜,사업장,전라권역,전라남도,광양시,전라남도 광양시 광양읍 초남2공단2길 66,061-795-1958,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,4,EA,한승케미칼㈜,사업장,전라권역,전라남도,광양시,전라남도 광양시 광양읍 초남2공단2길 66,061-795-1958,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장갑,16,EA,한화케미칼㈜ 여수2,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 255,061-690-5728,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장화,16,EA,한화케미칼㈜ 여수2,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 255,061-690-5728,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내산장화,14,EA,한화케미칼㈜ 폴리실리콘,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 255,061-690-5728,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내산장갑,14,EA,한화케미칼㈜ 폴리실리콘,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 255,061-690-5728,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,46,EA,한화케미칼㈜ 폴리실리콘,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 255,061-690-5728,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,46,EA,한화케미칼㈜ 폴리실리콘,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단4로 255,061-690-5728,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,장갑,4,,해남군 환경과,지자체,전라권역,전라남도,해남군,전라남도 해남군 해남읍 군청길 4,061-530-5644,01 지자체 보유 방재장비
보호장갑·장화,보호구,장화,4,,해남군 환경과,지자체,전라권역,전라남도,해남군,전라남도 해남군 해남읍 군청길 4,061-530-5644,01 지자체 보유 방재장비
보호장갑·장화,보호구,내산장갑,5,EA,해룡-율촌터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 용전리 산207-12,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,내화학장갑,5,EA,해룡-율촌터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 용전리 산207-12,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,면장갑,1,EA,해룡-율촌터널 인근 (여수센터 관리),환경청·센터 장비함,전라권역,전라남도,여수시,전남 여수시 율촌면 용전리 산207-12,,04 환경청·센터 방제장비함
보호장갑·장화,보호구,보호장갑,7,EA,해인기업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 중흥동 750-19,061-692-6800,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,2,EA,해인기업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 중흥동 750-19,061-692-6800,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,일반장화,19,EA,해인기업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 중흥동 750-19,061-692-6800,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,안전장화,8,EA,해인기업㈜ 여수공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 중흥동 750-19,061-692-6800,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,16,EA,해인기업㈜ 여천공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 830,061-686-0917,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,10,EA,해인기업㈜ 여천공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 830,061-686-0917,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,10,EA,해인기업㈜ 화치공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 30,061-686-6801,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장갑,10,EA,해인기업㈜ 화치공장,사업장,전라권역,전라남도,여수시,전라남도 여수시 산단중앙로 30,061-686-6801,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,내화학장갑,113,EA,현대에너지㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 727,061-683-7319,05 사업장 보유 방제물품(화학안전공동체)
보호장갑·장화,보호구,보호장화,28,EA,현대에너지㈜,사업장,전라권역,전라남도,여수시,전라남도 여수시 여수산단로 727,061-683-7319,05 사업장 보유 방제물품(화학안전공동체)
